ID de l'eKanban;Articles;Sebango;Qté d'articles;Statut;Date Time Created;Heure de scan;Poids brut;Utilisateur;Id petit train;Storage bin from;Storage bin to;Ligne de production;Cycle ID;N° de page
1268000000714;1531261XXX;1261;384;PRINTED;16.11.2017 19:35:11;Not scanned;189.805 KGM;colinan;trjaune;G 000;COMAS;EAGLE;;
1268000000715;3110182500;1825;330;PRINTED;16.11.2017 19:35:34;Not scanned;11.585 KGM;colinan;trjaune;E 097;M9R;EAGLE;;
1268000000716;3110017400;174;60;PRINTED;16.11.2017 19:35:57;Not scanned;9.943 KGM;colinan;trjaune;E 101;M9R;EAGLE;;
1268000000717;3110157400;1574;12;PRINTED;16.11.2017 19:36:19;Not scanned;6.5 KGM;colinan;trjaune;E 091;M9R;EAGLE;;
1268000000718;3110140300;1403;24;PRINTED;16.11.2017 19:36:42;Not scanned;12.4 KGM;colinan;trjaune;E 093;M9R;EAGLE;;
1268000000719;3110220400;2204;24;PRINTED;16.11.2017 19:37:05;Not scanned;12.5 KGM;colinan;trjaune;E 089;M9R;EAGLE;;
1268000000720;3110140500;1405;500;PRINTED;16.11.2017 19:37:27;Not scanned;8.517 KGM;colinan;trjaune;E 099;M9R;EAGLE;;
1268000000721;1501800XXX;1800;28;PRINTED;16.11.2017 19:37:50;Not scanned;10.44 KGM;colinan;trjaune;DJ 01;TOYOTA;EAGLE;;
1268000000722;1502268XXX;2268;38;REUSABLE;16.11.2017 19:38:13;14.12.2017 14:24:41;8.97 KGM;colinan;trjaune;DF 03;TOYOTA;EAGLE;20171214008;
1268000000723;1501813XXX;1813;19;REUSABLE;16.11.2017 19:38:36;19.12.2017 07:52:03;11.2 KGM;colinan;trjaune;DH 01;TOYOTA;EAGLE;20171219002;
1268000000724;1862374XXX;2374;19;REUSABLE;16.11.2017 19:38:59;13.12.2017 17:10:53;10.8 KGM;colinan;trjaune;DK 01;TOYOTA;EAGLE;20171213010;
1268000000725;1170107XXX;107;50;PRINTED;16.11.2017 19:39:22;Not scanned;2.601 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000726;1621569XXX;1569;100;PRINTED;16.11.2017 19:39:45;Not scanned;3.03 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000727;1758099XXX;8099;75;PRINTED;16.11.2017 19:40:08;Not scanned;1.748 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000728;1656251XXX;6251;48;PRINTED;16.11.2017 19:40:31;Not scanned;4.9 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000729;1321423XXX;1423;20;PRINTED;16.11.2017 19:40:54;Not scanned;1.029 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000730;1380277XXX;277;165;PRINTED;16.11.2017 19:41:17;Not scanned;2.822 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000731;3140382100;3821;110;PRINTED;16.11.2017 19:41:40;Not scanned;4.773 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000732;3140308000;3080;120;PRINTED;16.11.2017 19:42:03;Not scanned;9.68 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000733;1881157XXX;1157;96;PRINTED;16.11.2017 19:42:27;Not scanned;2.716 KGM;colinan;trjaune;CAVE;COMAS;EAGLE;;
1268000000734;1620886XXX;886;60;PRINTED;16.11.2017 19:42:50;Not scanned;1.525 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000735;1655547XXX;5547;15;PRINTED;16.11.2017 19:43:13;Not scanned;1.28 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000736;9683956680;9566;30;REUSABLE;16.11.2017 19:43:36;15.12.2017 03:01:08;9.145 KGM;colinan;trorange;E 048;SYNCHRONE;EAGLE;20171215003;
1268000000737;1224704XXX;4704;24;REUSABLE;16.11.2017 19:44:00;23.11.2017 10:33:29;7.25 KGM;colinan;trceram;MONO 22;H 79;EAGLE;20171123007;
1268000000738;1224707XXX;4707;24;PRINTED;16.11.2017 19:44:23;Not scanned;14.5 KGM;colinan;trjaune;MONO 24;H 79;EAGLE;;
1268000000739;1969373XXX;9373;20;REUSABLE;16.11.2017 19:44:46;22.12.2017 06:29:52;6.636 KGM;colinan;trceram;E 005;CDC;EAGLE;20171222015;
1268000000740;1969369XXX;9369;100;REUSABLE;16.11.2017 19:45:09;22.12.2017 23:58:11;8.585 KGM;colinan;trorange;E 009;CDC;EAGLE;20171222009;
1268000000741;1557371XXX;7371;126;PRINTED;16.11.2017 19:45:33;Not scanned;2.286 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000742;1433402XXX;3402;96;PRINTED;16.11.2017 19:45:56;Not scanned;2.328 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000743;1657515XXX;7515;176;PRINTED;16.11.2017 19:46:20;Not scanned;6.372 KGM;colinan;trjaune;;COMAS;EAGLE;;
1268000000744;E4043162;3162;60;PRINTED;16.11.2017 19:46:43;Not scanned;8.54 KGM;colinan;trjaune;F 107;JLR;EAGLE;;
1268000000745;1355057XXX;5057;24;PRINTED;16.11.2017 19:47:07;Not scanned;12.5 KGM;colinan;trjaune;DEBORD;COMAS;EAGLE;;
1268000000746;1176755X00;6755;15;REUSABLE;16.11.2017 19:47:30;21.12.2017 21:50:24;0 KGM;colinan;trjaune;DE 01;L550;EAGLE;20171221008;
1268000000747;1176758X00;6758;18;REUSABLE;16.11.2017 19:47:54;21.12.2017 21:50:24;0 KGM;colinan;trjaune;DE 02;L550;EAGLE;20171221008;
1268000000748;1176767XXX;6767;25;REUSABLE;16.11.2017 19:48:17;21.12.2017 21:50:24;0.91 KGM;colinan;trjaune;F 065;L550;EAGLE;20171221008;
1268000000749;1176770XXX;6770;35;REUSABLE;16.11.2017 19:48:41;21.12.2017 21:50:24;5.76 KGM;colinan;trjaune;F 067;L550;EAGLE;20171221008;
1268000000750;1384019XXX;4019;50;REUSABLE;16.11.2017 19:49:05;21.12.2017 21:50:24;9.894 KGM;colinan;trjaune;DE 03;L550;EAGLE;20171221008;
1268000000751;1805707XXX;5707;42;PRINTED;16.11.2017 19:49:28;Not scanned;9.03 KGM;colinan;trjaune;DA 02;L550;EAGLE;;
1268000000752;1962201XXX;2201;250;PRINTED;16.11.2017 19:49:52;Not scanned;381.52 KGM;colinan;trjaune;F 066;L550;EAGLE;;
1268000000753;1832367XXX;2367;240;PRINTED;16.11.2017 19:50:15;Not scanned;144.6 KGM;colinan;trjaune;B 096;L550;EAGLE;;
1268000000754;1805707XXX;5707;42;PRINTED;16.11.2017 19:50:39;Not scanned;9.03 KGM;colinan;trjaune;DA 02;L550;EAGLE;;
1268000000755;1822947XXX;2947;28;PRINTED;16.11.2017 19:51:04;Not scanned;6.09 KGM;colinan;trjaune;DA 03;JLR;EAGLE;;
1268000000756;1132401XXX;2401;20;PRINTED;16.11.2017 19:51:29;Not scanned;3.255 KGM;colinan;trjaune;DH 35;JLR;EAGLE;;
1268000000757;1639385XXX;9385;18;PRINTED;16.11.2017 19:51:53;Not scanned;8.36 KGM;colinan;trjaune;E 113;JLR;EAGLE;;
1268000000758;1132400XXX;2400;30;PRINTED;16.11.2017 19:52:17;Not scanned;4.34 KGM;colinan;trjaune;DH 34;A9;EAGLE;;
1268000000759;1638922XXX;8922;18;PRINTED;16.11.2017 19:52:41;Not scanned;8.93 KGM;colinan;trjaune;E 115;JLR;EAGLE;;
1268000000760;1806314XXX;6314;20;PRINTED;16.11.2017 19:53:04;Not scanned;10.353 KGM;colinan;trjaune;G 054;JLR;EAGLE;;
1268000000761;1997399XXX;7399;20;PRINTED;16.11.2017 19:53:28;Not scanned;0 KGM;colinan;trjaune;F 062;X7/R8;EAGLE;;
1268000000762;2074309XXX;4309;14;PRINTED;16.11.2017 19:53:52;Not scanned;0 KGM;colinan;trjaune;F 110;X7/R8;EAGLE;;
1268000000763;2071721XXX;1721;10;PRINTED;16.11.2017 19:54:16;Not scanned;0 KGM;colinan;trjaune;F 046;X7/R8;EAGLE;;
1268000000764;1995610XXX;5610;50;PRINTED;16.11.2017 19:54:41;Not scanned;0 KGM;colinan;trjaune;E 004;X7/R8;EAGLE;;
1268000000765;1920333XXX;333;25;PRINTED;16.11.2017 19:55:05;Not scanned;4.992 KGM;colinan;trjaune;E 006;X7/R8;EAGLE;;
1268000000766;2171578XXX;1578;48;REUSABLE;16.11.2017 19:55:29;20.12.2017 20:38:07;8.085 KGM;colinan;trorange;E 007;CDC;EAGLE;20171220023;
1268000000767;2071697XXX;1697;8;PRINTED;16.11.2017 19:55:53;Not scanned;0 KGM;colinan;trjaune;F 118;X7/R8;EAGLE;;
1268000000768;1806310XXX;6310;27;PRINTED;16.11.2017 19:56:18;Not scanned;10.36 KGM;colinan;trjaune;F 089;JLR;EAGLE;;
1268000000769;1806311XXX;6311;27;PRINTED;16.11.2017 19:56:42;Not scanned;10.36 KGM;colinan;trjaune;F 091;JLR;EAGLE;;
1268000000770;1806312XXX;6312;27;PRINTED;16.11.2017 19:57:06;Not scanned;10.36 KGM;colinan;trjaune;F 093;JLR;EAGLE;;
1268000000771;1806313XXX;6313;27;PRINTED;16.11.2017 19:57:30;Not scanned;10.36 KGM;colinan;trjaune;F 095;JLR;EAGLE;;
1268000000772;1876295XXX;6295;35;PRINTED;16.11.2017 19:57:55;Not scanned;0 KGM;colinan;trjaune;F 061;X7/R8;EAGLE;;
1268000000773;1986746XXX;6746;35;PRINTED;16.11.2017 19:58:19;Not scanned;6.48 KGM;colinan;trjaune;F 053;X7/R8;EAGLE;;
1268000000774;2097234XXX;7234;35;PRINTED;16.11.2017 19:58:43;Not scanned;6.588 KGM;colinan;trjaune;F 102;X7/R8;EAGLE;;
1268000000775;2109311XXX;9311;35;PRINTED;16.11.2017 19:59:08;Not scanned;0 KGM;colinan;trjaune;F 042;X7/R8;EAGLE;;
1268000000776;2109313XXX;9313;35;PRINTED;16.11.2017 19:59:32;Not scanned;0 KGM;colinan;trjaune;F 044;X7/R8;EAGLE;;
1268000000777;1772278X00;2278;40;PRINTED;16.11.2017 19:59:57;Not scanned;29.971 KGM;colinan;trjaune;E 072;A9;EAGLE;;
1268000000778;1490707XXX;707;30;REUSABLE;16.11.2017 20:00:21;28.11.2017 11:56:11;7.998 KGM;colinan;trviolet;E 100;DV6E5 FAP;EAGLE;20171128015;
1268000000779;2230606XXX;606;150;REUSABLE;16.11.2017 20:00:46;14.12.2017 14:24:41;9.513 KGM;colinan;trjaune;E 110;JLR;EAGLE;20171214008;
1268000000780;2165648XXX;5648;35;REUSABLE;16.11.2017 20:01:10;14.12.2017 10:22:39;9.432 KGM;colinan;trjaune;E 043;JLR;EAGLE;20171214007;
1268000000781;2121742XXX;1742;35;REUSABLE;16.11.2017 20:01:35;14.12.2017 10:22:39;9.9 KGM;colinan;trjaune;E 039;JLR;EAGLE;20171214007;
1268000000782;2082371XXX;2371;28;REUSABLE;16.11.2017 20:02:00;19.12.2017 01:28:15;6.09 KGM;colinan;trorange;E 049;JLR;EAGLE;20171219002;
1268000000783;2082374XXX;2374;28;REUSABLE;16.11.2017 20:02:24;19.12.2017 01:28:15;6.09 KGM;colinan;trorange;E 053;JLR;EAGLE;20171219002;
1268000000784;2082372XXX;2372;28;REUSABLE;16.11.2017 20:02:49;19.12.2017 01:28:15;6.09 KGM;colinan;trorange;E 051;JLR;EAGLE;20171219002;
1268000000785;2082370XXX;2370;28;REUSABLE;16.11.2017 20:03:14;19.12.2017 01:28:15;6.09 KGM;colinan;trorange;E 047;JLR;EAGLE;20171219002;
1268000000786;2181966XXX;1966;45;PRINTED;16.11.2017 20:03:38;Not scanned;9.108 KGM;colinan;trjaune;F 092;JLR;EAGLE;;
1268000000787;2181862XXX;1862;35;PRINTED;16.11.2017 20:04:03;Not scanned;7.596 KGM;colinan;trjaune;F 090;JLR;EAGLE;;
1268000000788;2086017XXX;6017;12;REUSABLE;16.11.2017 20:04:28;21.12.2017 07:53:57;0 KGM;colinan;trjaune;E 018;L550;EAGLE;20171221002;
1268000000789;2102988XXX;2988;15;PRINTED;16.11.2017 20:04:53;Not scanned;7.888 KGM;colinan;trjaune;G 052;JLR;EAGLE;;
1268000000790;2204620XXX;4620;450;PRINTED;16.11.2017 20:05:18;Not scanned;7.667 KGM;colinan;trjaune;E 112;JLR;EAGLE;;
1268000000791;2082952XXX;2952;28;REUSABLE;16.11.2017 20:05:43;13.12.2017 12:02:51;8.41 KGM;colinan;trjaune;G 044;JLR;EAGLE;20171213006;
1268000000792;2082937XXX;2937;28;PRINTED;16.11.2017 20:06:08;Not scanned;8.41 KGM;colinan;trjaune;G 046;JLR;EAGLE;;
1268000000793;2121410XXX;1410;14;REUSABLE;16.11.2017 20:06:33;14.12.2017 10:22:39;11.91 KGM;colinan;trjaune;F 123;JLR;EAGLE;20171214007;
1268000000794;2121412XXX;1412;29;REUSABLE;16.11.2017 20:06:58;14.12.2017 10:22:39;7.98 KGM;colinan;trjaune;E 014;JLR;EAGLE;20171214007;
1268000000795;1962202XXX;2202;250;PRINTED;16.11.2017 20:07:23;Not scanned;373.99 KGM;colinan;trjaune;F 068;L550;EAGLE;;
1268000000796;1962208XXX;2208;250;REUSABLE;16.11.2017 20:07:48;15.12.2017 13:44:55;381.52 KGM;colinan;trjaune;F 080;L550;EAGLE;20171215009;
1268000000797;1962211XXX;2211;250;REUSABLE;16.11.2017 20:08:13;15.12.2017 13:44:55;373.99 KGM;colinan;trjaune;F 078;L550;EAGLE;20171215009;
1268000000798;1964692XXX;4692;12;PRINTED;16.11.2017 20:08:38;Not scanned;9.75 KGM;colinan;trjaune;F 088;L550;EAGLE;;
1268000000799;1964693XXX;4693;12;PRINTED;16.11.2017 20:09:04;Not scanned;9.75 KGM;colinan;trjaune;F 086;L550;EAGLE;;
1268000000800;2271039XXX;1039;390;PRINTED;16.11.2017 20:09:29;Not scanned;0 KGM;colinan;trjaune;E 016;L550;EAGLE;;
1268000000801;2092910XXX;2910;40;PRINTED;16.11.2017 20:09:54;Not scanned;7.626 KGM;colinan;trjaune;E 090;A9;EAGLE;;
1268000000802;1061764XXX;1764;10000;REUSABLE;16.11.2017 20:10:19;23.11.2017 08:14:41;10.001 KGM;colinan;trorange;DG 25;T9 GTI;EAGLE;20171123005;
1268000000803;1969511XXX;9511;24;REUSABLE;16.11.2017 20:10:44;22.12.2017 23:58:11;8.625 KGM;colinan;trorange;G 112;A9;EAGLE;20171222009;
1268000000804;2025298XXX;5298;30;REUSABLE;16.11.2017 20:11:10;21.12.2017 16:11:09;12.245 KGM;colinan;trorange;F 100;A9;EAGLE;20171221020;
1268000000805;2092747XXX;2747;40;REUSABLE;16.11.2017 20:11:35;22.12.2017 23:58:11;7.831 KGM;colinan;trorange;F 104;A9;EAGLE;20171222009;
1268000000806;1832367XXX;2367;240;PRINTED;16.11.2017 20:12:01;Not scanned;144.6 KGM;colinan;trjaune;B 096;L550;EAGLE;;
1268000000807;2092910XXX;2910;40;REUSABLE;16.11.2017 20:12:26;22.12.2017 06:05:11;7.626 KGM;colinan;trceram;E 090;A9;EAGLE;20171222013;
1268000000808;3141078600;786;20;REUSABLE;07.12.2017 10:06:12;22.12.2017 07:44:37;2.835 KGM;marinlam;trviolet;F 054;DV6E5 FAP;EAGLE;20171222003;
1268000000809;2248065XXX;8065;150;PRINTED;07.12.2017 10:18:43;Not scanned;9.362 KGM;marinlam;trjaune;E 040;T9;EAGLE;;
1268000000810;1700402XXX;402;250;PRINTED;15.12.2017 11:48:32;Not scanned;376.5 KGM;marinlam;trjaune;F 074;;EAGLE;;1 / 1
1268000000811;1015215XXX;5215;50;REUSABLE;18.12.2017 09:31:51;22.12.2017 22:12:19;7.65 KGM;marinlam;trorange;F 043;A9;EAGLE;20171222008;
1268000000812;1015215XXX;5215;50;DELETED;18.12.2017 09:39:39;Not scanned;7.65 KGM;marinlam;trjaune;F 043;A9;EAGLE;;
1268000000813;1704998XXX;4998;50;REUSABLE;18.12.2017 09:39:59;22.12.2017 23:58:11;8.313 KGM;marinlam;trorange;F 035;A9;EAGLE;20171222009;
1268000000814;1700402XXX;402;6;REUSABLE;18.12.2017 09:40:27;19.12.2017 23:02:58;10.5 KGM;marinlam;trjaune;F 074;L550;EAGLE;20171219009;
1268000000815;1414138XXX;4138;6;REUSABLE;18.12.2017 09:40:48;19.12.2017 23:02:58;10.346 KGM;marinlam;trjaune;F 076;L550;EAGLE;20171219009;
1268000000816;1707911XXX;7911;6;REUSABLE;18.12.2017 09:41:06;21.12.2017 07:53:57;10.5 KGM;marinlam;trjaune;F 072;L550;EAGLE;20171221002;
1268000000817;1413778XXX;3778;6;REUSABLE;18.12.2017 09:41:30;21.12.2017 07:53:57;10.346 KGM;marinlam;trjaune;F 070;L550;EAGLE;20171221002;
1268000000818;1687287XXX;7287;60;REUSABLE;18.12.2017 10:44:45;22.12.2017 23:58:11;6.71 KGM;marinlam;trorange;E 013;A9;EAGLE;20171222009;
1268000000819;3141020800;208;40;REUSABLE;18.12.2017 10:45:08;22.12.2017 23:58:11;7.257 KGM;marinlam;trorange;F 040;A9;EAGLE;20171222009;
1268000000820;1710145XXX;145;50;REUSABLE;18.12.2017 10:45:26;22.12.2017 22:12:19;8.415 KGM;marinlam;trorange;F 039;A9;EAGLE;20171222008;
1268000000821;1015272XXX;5272;50;REUSABLE;18.12.2017 10:45:47;22.12.2017 22:12:19;8.67 KGM;marinlam;trorange;F 041;A9;EAGLE;20171222008;
1268000000822;1702514XXX;2514;50;PRINTED;18.12.2017 10:46:06;Not scanned;8.313 KGM;marinlam;trjaune;DK 12;A9;EAGLE;;
1268000000823;3140724100;7241;50;PRINTED;18.12.2017 10:46:32;Not scanned;7.497 KGM;marinlam;trjaune;DK 13;A9;EAGLE;;
1268000000824;1687285XXX;7285;50;REUSABLE;18.12.2017 10:46:48;21.12.2017 10:51:47;8.211 KGM;marinlam;trorange;F 031;A9;EAGLE;20171221015;
1268000000825;1399032XXX;9032;50;REUSABLE;18.12.2017 10:47:14;21.12.2017 10:51:47;7.905 KGM;marinlam;trorange;F 033;A9;EAGLE;20171221015;
1268000000826;1702514XXX;2514;50;PRINTED;18.12.2017 10:47:28;Not scanned;8.313 KGM;marinlam;trjaune;DK 12;A9;EAGLE;;
