Div.,Article,Sebango,Forced
1268,1764677AXX,4677,
1268,1120016XXX,0016,
1268,1120621RXX,0621,
1268,1131056XXX,1056,
1268,1134174HXX,4174,
1268,1136546XXX,6546,
1268,1141667XXX,1667,
1268,1141675XXX,1675,
1268,1142365XXX,2365,
1268,1148307HXX,8307,
1268,2159616XXX,9616,
1268,1158278HXX,8278,
1268,1158671XXX,8671,
1268,1166948AXX,6948,
1268,1171059KXX,1059,
1268,11723ST,23ST,
1268,1172667XXX,2667,
1268,1175040XXX,5040,
1268,1191342KXX,1342,
1268,1195595XXX,5595,
1268,1232436LAS,2436,
1268,1203949HXX,3949,
1268,1208260RXX,8260,
1268,1249629XXX,9629,
1268,1253945T00,3945,
1268,1264511FXX,4511,
1268,1264511KXX,4511,
1268,1276886XXX,6886,
1268,1277290XXX,7290,
1268,1279300RXX,9300,
1268,1279349RXX,9349,
1268,1279856HXX,9856,
1268,1296787RXX,6787,
1268,1305566JXX,5566,
1268,1310790XXX,0790,
1268,1312356XXX,2356,
1268,1329640KXX,9640,
1268,1223609AXX,3609,
1268,2161401XXX,1401,
1268,2143842AXX,3842,
1268,10001391XX,0139,
1268,10003831XX,0383,
1268,1002923XXX,2923,
1268,1003082AXX,3082,
1268,10065380XX,6538,
1268,1010552XXX,0552,
1268,1010677XXX,0677,
1268,1012958XXX,2958,
1268,1013363VXX,3363,
1268,1015567MXX,5567,
1268,1019757XXX,9757,
1268,1020726MXX,0726,
1268,1020938XXX,0938,
1268,10565201XX,6520,
1268,1056536XXX,6536,
1268,10602031XX,0203,
1268,1061222JXX,1222,
1268,1076190AXX,6190,
1268,1081306XXX,1306,
1268,1086340HXX,6340,
1268,1087058LXX,7058,
1268,1089756XXX,9756,
1268,1090048RXX,0048,
1268,1093219XXX,3219,
1268,10941711XX,4171,
1268,1095127AXX,5127,
1268,1095282XXX,5282,
1268,1102698XXX,2698,
1268,1104873XXX,4873,
1268,1106871RXX,6871,
1268,1110643XXX,0643,
1268,1117368XXX,7368,
1268,1119080XXX,9080,
1268,3140829700,0829,
1268,3140967800,0967,
1268,3141020100,1020,
1268,3141056200,1056,
1268,3141122110,1122,
1268,3141123910,1123,
1268,3141127300,1127,
1268,3141136510,1136,
1268,3141153700,1153,
1268,3141164290,1164,
1268,3140304010,0304,
1268,3140365510,0365,
1268,3140397290,0397,
1268,3140493910,0493,
1268,1889617000,9617,
1268,1889875000,9875,
1268,3140004270,0004,
1268,3140170690,0170,
1268,1883000400,3000,
1268,1882927000,2927,
1268,1882955000,2955,
1268,1882987000,2987,
1268,1883006000,3006,
1268,1883014000,3014,
1268,1883066000,3066,
1268,1883074000,3074,
1268,1883102000,3102,
1268,1883110000,3110,
1268,1883503100,3503,
1268,1883538100,3538,
1268,1883730100,3730,
1268,1889509000,9509,
1268,1823155090,3155,
1268,1827165900,7165,
1268,1829482100,9482,
1268,3141091300,1091,
1268,3141092100,1092,
1268,1537472,7472,
1268,1552578,2578,
1268,3141108700,1108,
1268,314061909,0619,
1268,1819220990,9220,
1268,1819270000,9270,
1268,18902761V0,0276,
1268,1890278000,0278,
1268,1890283000,0283,
1268,1890284001,0284,
1268,1881688FXX,1688,
1268,2001835CXX,1835,
1268,18G1217C00,1217,
1268,2354871XXX,4871,
1268,1719130AXX,9130,
1268,1720173MXX,0173,
1268,2006960XXX,6960,
1268,2048324XXX,8324,
1268,1893373XXX,3373,
1268,2049240XXX,9240,
1268,2100852RXX,0852,
1268,2100986XXX,0986,
1268,1913956HXX,3956,
1268,1983381HXX,3381,
1268,1967342AXX,7342,
1268,2057017XXX,7017,
1268,1913936HXX,3936,
1268,18G6118X70,6118,
1268,18G6131X70,6131,
1268,3140087370,0087,
1268,18G6123X70,6123,
1268,18G1977C00,1977,
1268,2009869XXX,9869,
1268,31401614CX,0161,
1268,1720172HXX,0172,
1268,2091817XXX,1817,
1268,2179856HXX,9856,
1268,2357309CXX,7309,
1268,1986172HXX,6172,
1268,2149934AXX,9934,
1268,98041469EX,4146,
1268,1951513BXX,1513,
1268,2080496KXX,0496,
1268,2180402KXX,0402,
1268,E4066049XX,6604,
1268,1521027XXX,1027,
1268,2206393AXX,6393,
1268,2143219XXX,3219,
1268,1889384001,9384,
1268,2201813XXX,1813,
1268,2081363HXX,1363,
1268,2221623XXX,1623,
1268,2262628HXX,2628,
1268,2262736TXX,2736,
1268,PF40123360,0123,
1268,1909790HXX,9790,
1268,1004783HXX,4783,
1268,1855165XXX,5165,
1268,1375752,5752,
1268,1719947XXX,9947,
1268,1916749XXX,6749,
1268,1719446HXX,9446,
1268,1848789HXX,8789,
1268,1719412XXX,9412,
1268,1883126000,3126,
1268,1432674XXX,2674,
1268,1528394XXX,8394,
1268,1883134000,3134,
1268,1985238XXX,5238,
1268,1883146000,3146,
1268,1990265HXX,0265,
1268,1994657XXX,4657,
1268,1994938AXX,4938,
1268,1883154000,3154,
1268,1994923XXX,4923,
1268,1560455RXX,0455,
1268,9819611080,9611,
1268,18L0471C00,0471,
1268,1490456RXX,0456,
1268,2042498AXX,2498,
1268,2040714XXX,0714,
1268,31409091M0,0909,
1268,31409608R0,0960,
1268,31410069PA,1006,
1268,31411076M0,1107,
1268,31411087A0,1108,
1268,1804166MXX,4166,
1268,E30245893X,2458,
1268,E4047499XX,4749,
1268,E4053538T0,5353,
1268,E4059363HX,5936,
1268,E4060083XX,6008,
1268,E40604653X,6046,
1268,E4060729,6072,
1268,E4060901XX,6090,
1268,E4060992HX,6099,
1268,E40610873X,6108,
1268,E4069049R0,6904,
1268,E4069051R0,6905,
1268,E40690549R,6905,
1268,E4073229HX,7322,
1268,E4076076,7607,
1268,E408375610,8375,
1268,GEN6,6,
1268,2302713AXX,2713,
1268,1883271000,3271,
1268,31400683W0,0068,
1268,31401706B1,0170,
1268,31403041J0,0304,
1268,31403126R0,0312,
1268,31403814HX,0381,
1268,31406190LA,0619,
1268,31408105J0,0810,
1268,18G43670RP,4367,
1268,18G4801C00,4801,
1268,18G5705099,5705,
1268,18G58791C0,5879,
1268,18G6213090,6213,
1268,18898761V0,9876,
1268,18D2781900,2781,
1268,18G08670RP,0867,
1268,18G1327900,1327,
1268,18G4167100,4167,
1268,1708723HXX,8723,
1268,1720387AXX,0387,
1268,1720615RXX,0615,
1268,1721550RXX,1550,
1268,1761036RXX,1036,
1268,1761811XXX,1811,
1268,1764345HXX,4345,
1268,1778911XXX,8911,
1268,1792588XXX,2588,
1268,1811650XXX,1650,
1268,1821193AXX,1193,
1268,18219680RP,1968,
1268,1824155HXX,4155,
1268,1827392XXX,7392,
1268,18294790RP,9479,
1268,1885084AXX,5084,
1268,1883263000,3263,
1268,1311133XXX,1133,
1268,1333161XXX,3161,
1268,1350900XXX,0900,
1268,1353980AXX,3980,
1268,1382905XXX,2905,
1268,1386122RXX,6122,
1268,13872052XX,7205,
1268,1387205XXX,7205,
1268,1389941XXX,9941,
1268,1409403XXX,9403,
1268,1411280XXX,1280,
1268,1433401HXX,3401,
1268,31407517C0,0751,
1268,1458804XXX,8804,
1268,1483639JXX,3639,
1268,1483639LAS,3639,
1268,1495550XXX,5550,
1268,1509973WXX,9973,
1268,1513118XXX,3118,
1268,1528384RXX,8384,
1268,1532994XXX,2994,
1268,1533342XXX,3342,
1268,1533344XX1,3344,
1268,1549844HXX,9844,
1268,1550210XXX,0210,
1268,1560437XXX,0437,
1268,1601611XXX,1611,
1268,1603993BXX,3993,
1268,1609991RXX,9991,
1268,1614797RXX,4797,
1268,1619009XXX,9009,
1268,1622126HXX,2126,
1268,1627853XXX,7853,
1268,1640913XXX,0913,
1268,1656201AXX,6201,
1268,1656355RXX,6355,
1268,1679205AXX,9205,
1268,1679217AXX,9217,
1268,1682840XXX,2840,
1268,1700404XXX,0404,
1268,1131655XXX,1655,
1268,1133695XXX,3695,
1268,1138888XXX,8888,
1268,1138965XXX,8965,
1268,1138967RXX,8967,
1268,1138977XXX,8977,
1268,1141668RXX,1668,
1268,11432HXX,32HX,
1268,1144881XXX,4881,
1268,11475XX,75XX,
1268,1148377XXX,8377,
1268,2145250XXX,5250,
1268,1158669YXX,8669,
1268,1158897XXX,8897,
1268,1164500HXX,4500,
1268,1164588T00,4588,
1268,1165636T00,5636,
1268,1168711LXX,8711,
1268,1171064XXX,1064,
1268,1171420KXX,1420,
1268,1172949SCI,2949,
1268,1179020XXX,9020,
1268,1181769R00,1769,
1268,1188463XXB,8463,
1268,1188463XXX,8463,
1268,1189065XXX,9065,
1268,1191177XXX,1177,
1268,11912ST,12ST,
1268,1193952XXX,3952,
1268,1201674RXX,1674,
1268,1202521XXX,2521,
1268,1249627WXX,9627,
1268,1253493AXX,3493,
1268,1276884HXX,6884,
1268,1277123XXX,7123,
1268,1302612KXX,2612,
1268,2087627XXX,7627,
1268,2132505XXX,2505,
1268,1020937RXX,0937,
1268,1056951XXX,6951,
1268,1056952WXX,6952,
1268,1057685XXX,7685,
1268,1059492XXX,9492,
1268,1061473SXX,1473,
1268,1061476XXX,1476,
1268,1069596XXX,9596,
1268,1072146XXX,2146,
1268,1073815XXX,3815,
1268,1074713XXX,4713,
1268,1075196RXX,5196,
1268,1076194XXX,6194,
1268,1080783B02,0783,
1268,1090047XXX,0047,
1268,1093087XXX,3087,
1268,1094849RXX,4849,
1268,1094946AXX,4946,
1268,1095206XXX,5206,
1268,1096329RXX,6329,
1268,1096629XXX,6629,
1268,1097294AXX,7294,
1268,1097385MXX,7385,
1268,1098886XXX,8886,
1268,1099250XXX,9250,
1268,1100062RXX,0062,
1268,1103718XXX,3718,
1268,1106012XXX,6012,
1268,1106627XXX,6627,
1268,1108482XXX,8482,
1268,11187235RP,8723,
1268,1120015MXX,0015,
1268,1123991KXX,3991,
1268,1124274YXX,4274,
1268,3140952700,0952,
1268,3140974480,0974,
1268,3140981200,0981,
1268,3141018070,1018,
1268,3141067300,1067,
1268,2186544XXX,6544,
1268,3141073700,1073,
1268,3141127390,1127,
1268,3141172100,1172,
1268,3141173400,1173,
1268,1218849RXX,8849,
1268,9804132380,4132,
1268,9804749280,4749,
1268,9810637780,0637,
1268,2156749XXX,6749,
1268,2001929XXX,1929,
1268,2179274XXX,9274,
1268,1000677VXX,0677,
1268,1007648XXX,7648,
1268,1008482HXX,8482,
1268,1012092HXX,2092,
1268,1015231VXX,5231,
1268,1015331XXX,5331,
1268,3140304099,0304,
1268,3140370480,0370,
1268,3140392900,0392,
1268,3140840900,0840,
1268,1889785000,9785,
1268,1889883000,9883,
1268,3140123090,0123,
1268,3140142890,0142,
1268,1882938000,2938,
1268,1882958000,2958,
1268,1882963000,2963,
1268,1882971000,2971,
1268,1882998000,2998,
1268,1883019000,3019,
1268,1883022000,3022,
1268,1883042000,3042,
1268,1883050000,3050,
1268,1883079000,3079,
1268,1883082000,3082,
1268,1883090000,3090,
1268,1823602900,3602,
1268,1824659900,4659,
1268,1827165990,7165,
1268,11825,25,
1268,1818782900,8782,
1268,1819220900,9220,
1268,1819232900,9232,
1268,1819240900,9240,
1268,1821301100,1301,
1268,2204544XXX,4544,
1268,2126085XXX,6085,
1268,2126478XXX,6478,
1268,2142482JXX,2482,
1268,2143707JXX,3707,
1268,2207811XXX,7811,
1268,18G1398C00,1398,
1268,2221162XXX,1162,
1268,1889684001,9684,
1268,2166694AXX,6694,
1268,2055736XXX,5736,
1268,2268207XXX,8207,
1268,2049265MXX,9265,
1268,2098737XXX,8737,
1268,2091836CXX,1836,
1268,2221626TXX,1626,
1268,1946340XXX,6340,
1268,1925137XXX,5137,
1268,2223196HXX,3196,
1268,2021930XXX,1930,
1268,1832131XXX,2131,
1268,1890281000,0281,
1268,2337029XXX,7029,
1268,1823618C00,3618,
1268,2030109TXX,0109,
1268,2030120TXX,0120,
1268,1486965HXX,6965,
1268,16577731C0,7773,
1268,1811401XXX,1401,
1268,1985337AXX,5337,
1268,2044433XXX,4433,
1268,1719129XXX,9129,
1268,2021083AXX,1083,
1268,1884064RXX,4064,
1268,2009890XXX,9890,
1268,1938535XXX,8535,
1268,1930824XXX,0824,
1268,1778211RXX,8211,
1268,2100852XXX,0852,
1268,2100986RXX,0986,
1268,16782631T0,8263,
1268,3140123970,0123,
1268,18G6121X70,6121,
1268,1020937X70,0937,
1268,2009889KXX,9889,
1268,1951513HXX,1513,
1268,18G2608CXX,2608,
1268,1310795CXX,0795,
1268,1457217CXX,7217,
1268,1867372HXX,7372,
1268,1720615X70,0615,
1268,1721550X70,1550,
1268,2006959XXX,6959,
1268,1486971AXX,6971,
1268,1821274AXX,1274,
1268,2091817RXX,1817,
1268,2159616HXX,9616,
1268,2167551XXX,7551,
1268,1889864C00,9864,
1268,98154488EX,5448,
1268,2183393AXX,3393,
1268,2204539HXX,4539,
1268,2075416JXX,5416,
1268,2215139XXX,5139,
1268,2094247BXX,4247,
1268,SS00815378,0815,
1268,SS18752000,8752,
1268,SS19011000,9011,
1268,1909894HXX,9894,
1268,1241785CXX,1785,
1268,1855115XXX,5115,
1268,1685767CXX,5767,
1268,1850513XXX,0513,
1268,1412282,2282,
1268,1708873XXX,8873,
1268,1916750AXX,6750,
1268,1710663VXX,0663,
1268,1883124000,3124,
1268,1849087AXX,9087,
1268,1989024AXX,9024,
1268,1528384XXX,8384,
1268,1774450AXX,4450,
1268,1990060XXX,0060,
1268,1883136000,3136,
1268,18G0975C00,0975,
1268,31405800RP,0580,
1268,31407037R0,0703,
1268,31407706J0,0770,
1268,31410201HXX,1020,
1268,314106401C,1064,
1268,31411409RP,1140,
1268,31411503RP,1150,
1268,31411786R0,1178,
1268,96515099C0,1509,
1268,3140304070,0304,
1268,E40450916I,4509,
1268,E4053715XB,5371,
1268,E4060089XX,6008,
1268,E4062492,6249,
1268,E4071780,7178,
1268,E40721322X,7213,
1268,E408375800,8375,
1268,KTADV4BOS0,DV4B,
1268,18G6253900,6253,
1268,1904048XXX,4048,
1268,1906511XXX,6511,
1268,2107629KXX,7629,
1268,31400396LA,0039,
1268,18G4779100,4779,
1268,18G4945700,4945,
1268,18G5571100,5571,
1268,18G58401C0,5840,
1268,18G6248J00,6248,
1268,18282070RP,8207,
1268,18293980RP,9398,
1268,1876508XXX,6508,
1268,1881162XXX,1162,
1268,1882749ZZZ,2749,
1268,18893631J0,9363,
1268,1889364B01,9364,
1268,18898741V0,9874,
1268,18D1897900,1897,
1268,18D2599900,2599,
1268,1653828HXX,3828,
1268,1654828HXX,4828,
1268,1656355XXX,6355,
1268,1671079XXX,1079,
1268,1684171XXX,4171,
1268,1703466XXX,3466,
1268,1709847HXX,9847,
1268,1719643XXX,9643,
1268,1720615XXX,0615,
1268,1754391KXX,4391,
1268,1760321AXX,0321,
1268,1761036XXX,1036,
1268,1764918HXX,4918,
1268,1772238X10,2238,
1268,1778913XXX,8913,
1268,1785249XXX,5249,
1268,1788148XXX,8148,
1268,1804165HXX,4165,
1268,18213870RP,1387,
1268,18227680RP,2768,
1268,18239830RP,3983,
1268,1340535HXX,0535,
1268,1346939AXX,6939,
1268,1346939X00,6939,
1268,1348370XXX,8370,
1268,1348557XXX,8557,
1268,1348563HXX,8563,
1268,1350910XXX,0910,
1268,1380275XXX,0275,
1268,1386120RXX,6120,
1268,1394086AXX,4086,
1268,1396102XXX,6102,
1268,1396621XXX,6621,
1268,2055448XXX,5448,
1268,1426058XXX,6058,
1268,1432674RXX,2674,
1268,1448399BXX,8399,
1268,1449752XXX,9752,
1268,1449760AXX,9760,
1268,1457609XXX,7609,
1268,1458794HXX,8794,
1268,1464210BXX,4210,
1268,1483649JXX,3649,
1268,1489357HXX,9357,
1268,1490456XXX,0456,
1268,1495550RXX,5550,
1268,1509969AXX,9969,
1268,1513118RXX,3118,
1268,1528394RXX,8394,
1268,1532996XXX,2996,
1268,1560435XXX,0435,
1268,1587775XXX,7775,
1268,1612006XXX,2006,
1268,1614102XXX,4102,
1268,1614797XXX,4797,
1268,1620898AXX,0898,
1268,1620995XXX,0995,
1268,1631777XXX,1777,
1268,1635858XXX,5858,
1268,1640911XXX,0911,
1268,1642160HXX,2160,
1268,1134174XXX,4174,
1268,1136547T00,6547,
1268,1138965RXX,8965,
1268,1138967XXX,8967,
1268,1138975XXX,8975,
1268,1141668XXX,1668,
1268,1141673AXX,1673,
1268,1144927UXX,4927,
1268,1148665XXX,8665,
1268,1149342JXX,9342,
1268,2172252XXX,2252,
1268,1158669MBP,8669,
1268,1158897RXX,8897,
1268,1165068TXX,5068,
1268,11824XX,24XX,
1268,1189065RXX,9065,
1268,1195595HXX,5595,
1268,1201674XXX,1674,
1268,1249626XXB,9626,
1268,1249626XXX,9626,
1268,1249730XXX,9730,
1268,1254840XXX,4840,
1268,1262788MXX,2788,
1268,1268304XXX,8304,
1268,1268309BXX,8309,
1268,1271037XXX,1037,
1268,1276886HXX,6886,
1268,1883261000,3261,
1268,1279856XXX,9856,
1268,1310790HXX,0790,
1268,1312356HXX,2356,
1268,13182792XX,8279,
1268,1318279XXX,8279,
1268,1057685RXX,7685,
1268,1057740WXX,7740,
1268,1057791XXX,7791,
1268,1060208XXX,0208,
1268,1061476RXX,1476,
1268,1069674SXX,9674,
1268,1071703XXX,1703,
1268,10721521XX,2152,
1268,1073815RXX,3815,
1268,1074713RXX,4713,
1268,1075196XXX,5196,
1268,1075451SXX,5451,
1268,1086340XXX,6340,
1268,1087025AXX,7025,
1268,1087101XXX,7101,
1268,1088332BXX,8332,
1268,1092060JXX,2060,
1268,1093602XXX,3602,
1268,1095128AXX,5128,
1268,1096329XXX,6329,
1268,1098886RXX,8886,
1268,1099250RXX,9250,
1268,1100062XXX,0062,
1268,1104055JXX,4055,
1268,1106022AXX,6022,
1268,1106622YXX,6622,
1268,1110643HXX,0643,
1268,1121090XXX,1090,
1268,11216XX,16XX,
1268,1128014XXX,8014,
1268,11316531XX,1653,
1268,1131827XXX,1827,
1268,1134084HXX,4084,
1268,11849PEINT,49PE,
1268,3140889760,0889,
1268,3140980000,0980,
1268,3141060800,1060,
1268,3141063700,1063,
1268,3141067900,1067,
1268,3141074100,1074,
1268,3141153760,1153,
1268,3141165910,1165,
1268,3141172600,1172,
1268,9804095680,4095,
1268,9804131680,4131,
1268,1004828XXX,4828,
1268,1010631XXX,0631,
1268,1010678XXX,0678,
1268,1011462XXX,1462,
1268,1012787XXX,2787,
1268,1013631XXX,3631,
1268,1015076XXX,5076,
1268,1020937XXX,0937,
1268,1028429HXX,8429,
1268,3140479590,0479,
1268,3140755600,0755,
1268,3140147099,0147,
1268,3140251200,0251,
1268,1883069000,3069,
1268,1883080000,3080,
1268,1883092000,3092,
1268,1883600100,3600,
1268,1889514000,9514,
1268,1889683000,9683,
1268,1889691000,9691,
1268,1889698070,9698,
1268,1889881000,9881,
1268,3140060500,0060,
1268,3140090190,0090,
1268,1828243100,8243,
1268,1828780900,8780,
1268,1882901000,2901,
1268,1882928000,2928,
1268,1882961000,2961,
1268,1882973000,2973,
1268,1883020000,3020,
1268,1883032000,3032,
1268,1883052000,3052,
1268,1821440100,1440,
1268,1821740099,1740,
1268,1823585900,3585,
1268,1823600900,3600,
1268,1464022,4022,
1268,5068614,8614,
1268,1819289090,9289,
1268,2287814XXX,7814,
1268,2049268MXX,9268,
1268,2316514XXX,6514,
1268,2243400XXX,3400,
1268,2243378XXX,3378,
1268,2292364KXX,2364,
1268,T9432220M4,3222,
1268,2297789AXX,7789,
1268,1946324AXX,6324,
1268,2188192XXX,8192,
1268,1883257000,3257,
1268,1890277000,0277,
1268,18902791V0,0279,
1268,2262628XXX,2628,
1268,2143832AXX,3832,
1268,1883285000,3285,
1268,1893373HXX,3373,
1268,3140038470,0038,
1268,3140327170,0327,
1268,3140395170,0395,
1268,3140475370,0475,
1268,3141175470,1175,
1268,1120621X70,0621,
1268,18G3476C00,3476,
1268,1708874CXX,8874,
1268,18G0677CXX,0677,
1268,18G2998CXX,2998,
1268,18G6186CXX,6186,
1268,31400933CX,0093,
1268,1010550X70,0550,
1268,2094247XXX,4247,
1268,2070789AXX,0789,
1268,1811642HXX,1642,
1268,2179274HXX,9274,
1268,2126563XXX,6563,
1268,1883172000,3172,
1268,1955427AXX,5427,
1268,98051881EX,5188,
1268,2516,6,
1268,2204549XXX,4549,
1268,1930822KXX,0822,
1268,2060616XXX,0616,
1268,18902821V0,0282,
1268,2081363XXX,1363,
1268,2126085BXX,6085,
1268,2126478BXX,6478,
1268,2207811BXX,7811,
1268,1938535BRT,8535,
1268,2201813HXX,1813,
1268,1879989RXX,9989,
1268,1817578RXX,7578,
1268,2026774RXX,6774,
1268,1768301XXX,8301,
1268,2113001XXX,3001,
1268,2221625AXX,1625,
1268,1817578XXR,7578,
1268,SS18206000,8206,
1268,SS25696000,5696,
1268,TUBELADA4,ELAD,
1268,1806386XXX,6386,
1268,1348860HXX,8860,
1268,1664001T00,4001,
1268,1411281T00,1281,
1268,18G5708C00,5708,
1268,1901133XXX,1133,
1268,1934996AXX,4996,
1268,1481981HXX,1981,
1268,1916800AXX,6800,
1268,1719446XXX,9446,
1268,18G31371C0,3137,
1268,3140962900,0962,
1268,1990064AXX,0064,
1268,1883149000,3149,
1268,1988305XXX,8305,
1268,1986172XXX,6172,
1268,1998647XXX,8647,
1268,1794148AXX,4148,
1268,2040624XXX,0624,
1268,2042386XXX,2386,
1268,9821260180,1260,
1268,1720172XXX,0172,
1268,1877401XXX,7401,
1268,2048241MXX,8241,
1268,2049241MXX,9241,
1268,2049206XXX,9206,
1268,1913956XXX,3956,
1268,1994657HXX,4657,
1268,31408791J0,0879,
1268,31409744B2,0974,
1268,31409959J0,0995,
1268,31410054W0,1005,
1268,31411352M0,1135,
1268,2188192X70,8192,
1268,E4054757XX,5475,
1268,E40553794X,5537,
1268,E4058256R0,5825,
1268,E4058503XX,5850,
1268,E4058563R0,5856,
1268,E40589363X,5893,
1268,E405965510,5965,
1268,E4060340MA,6034,
1268,E4062503,6250,
1268,E406904900,6904,
1268,E406905100,6905,
1268,E4083756XX,8375,
1268,314018135C0,0181,
1268,31403135B1,0313,
1268,31403522R0,0352,
1268,31404443PA,0444,
1268,31407653B0,0765,
1268,31408138B1,0813,
1268,31408147B2,0814,
1268,18G47141T0,4714,
1268,18G51600RP,5160,
1268,18G54271C0,5427,
1268,18G5443100,5443,
1268,18G6602100,6602,
1268,18G2676800,2676,
1268,18G34111J0,3411,
1268,1824155XXX,4155,
1268,1844087AXX,4087,
1268,1874620XXX,4620,
1268,1878760XXX,8760,
1268,1881166AXX,1166,
1268,1882859J00,2859,
1268,18883460RP,8346,
1268,18898821V0,9882,
1268,18D0388900,0388,
1268,18D1715900,1715,
1268,1355057KXX,5057,
1268,1387564VXX,7564,
1268,1387611HXX,7611,
1268,1393697AXX,3697,
1268,1393701XXX,3701,
1268,1394124RXX,4124,
1268,1485460AXX,5460,
1268,14869711XX,6971,
1268,1508638T0,8638,
1268,1509936XXX,9936,
1268,1509944XXX,9944,
1268,1523533KXX,3533,
1268,1523538XXX,3538,
1268,1528346MAG,8346,
1268,1533342HXX,3342,
1268,1533344AXX,3344,
1268,1533447XXX,3447,
1268,1549836XXX,9836,
1268,1557374HXX,7374,
1268,1560438XXX,0438,
1268,1560445HXX,0445,
1268,1572029JXX,2029,
1268,1601611HXX,1611,
1268,1607918XXX,7918,
1268,1615580XXX,5580,
1268,1620885KXX,0885,
1268,1621570KXX,1570,
1268,1622126XXX,2126,
1268,1623496XXX,3496,
1268,1623605XXX,3605,
1268,1663878AXX,3878,
1268,1680212RXX,0212,
1268,1698946AXX,8946,
1268,1708723XXX,8723,
1268,1709238KXX,9238,
1268,BENB474-101,B474,
1268,1736618AXX,6618,
1268,1764345XXX,4345,
1268,1788759XXX,8759,
1268,1789234HXX,9234,
1268,1802073RXX,2073,
1268,1141665XXX,1665,
1268,1141667RXX,1667,
1268,1144867UXX,4867,
1268,1148378XXX,8378,
1268,2179856XXX,9856,
1268,1158281HXX,8281,
1268,1162880TXX,2880,
1268,1164587T00,4587,
1268,1165657XXX,5657,
1268,11716ST,16ST,
1268,1172665XXX,2665,
1268,1175039AXX,5039,
1268,1175040RXX,5040,
1268,1175784SCI,5784,
1268,1176753AXX,6753,
1268,11874MBP,74MB,
1268,1191342AXX,1342,
1268,1202536CXX,2536,
1268,1234567XXX,4567,
1268,1268309XXX,8309,
1268,1276884XXX,6884,
1268,1277117XXX,7117,
1268,2159088AXX,9088,
1268,2143820AXX,3820,
1268,1279300XXX,9300,
1268,1279349XXX,9349,
1268,1279852AXX,9852,
1268,1279856BXX,9856,
1268,1296787XXX,6787,
1268,13182662XX,8266,
1268,1318266XXX,8266,
1268,1318931JXX,8931,
1268,1333161HXX,3161,
1268,1333684AXX,3684,
1268,1335720AXX,5720,
1268,1348863JXX,8863,
1268,1056526XXX,6526,
1268,1059293XXX,9293,
1268,10603171XX,0317,
1268,10718HXX,18HX,
1268,1081304XXX,1304,
1268,1081759XXX,1759,
1268,10870251XX,7025,
1268,1087538AXX,7538,
1268,1088332XXX,8332,
1268,10890011XX,9001,
1268,1090048XXX,0048,
1268,1093088XXX,3088,
1268,1093219RXX,3219,
1268,1094191HXX,4191,
1268,1095444CXX,5444,
1268,1095896XXX,5896,
1268,1096629HXX,6629,
1268,1097779XXX,7779,
1268,1098892AXX,8892,
1268,11009ST,09ST,
1268,11011ST,11ST,
1268,1106871XXX,6871,
1268,1109625XXX,9625,
1268,1109793XXX,9793,
1268,1110641XXX,0641,
1268,1117368RXX,7368,
1268,11180842RP,8084,
1268,1119080RXX,9080,
1268,1120621XXX,0621,
1268,1120927XXX,0927,
1268,1124274DXX,4274,
1268,1125590HXX,5590,
1268,1133695HXX,3695,
1268,1136544XXX,6544,
1268,1138887XXX,8887,
1268,1138901R00,8901,
1268,1138923XXX,8923,
1268,3141132800,1132,
1268,3141135400,1135,
1268,3141145300,1145,
1268,3141145710,1145,
1268,3141147010,1147,
1268,3141147400,1147,
1268,3141157300,1157,
1268,3141165999,1165,
1268,3141169800,1169,
1268,3141178700,1178,
1268,1227153XXX,7153,
1268,9808298080,8298,
1268,10006911XX,0691,
1268,10018411XX,1841,
1268,1006539XXX,6539,
1268,1007647XXX,7647,
1268,101052XXX,052X,
1268,1012092XXX,2092,
1268,1012144XXX,2144,
1268,1012787BXX,2787,
1268,1012961XXX,2961,
1268,1015076BXX,5076,
1268,1016521WXX,6521,
1268,3140394790,0394,
1268,3140575960,0575,
1268,3140703701,0703,
1268,3140099290,0099,
1268,3140375810,0375,
1268,1882893000,2893,
1268,1882925000,2925,
1268,1882937000,2937,
1268,1882945000,2945,
1268,1882957000,2957,
1268,1882985000,2985,
1268,1882997000,2997,
1268,1883000300,3000,
1268,1883016000,3016,
1268,1883064000,3064,
1268,1883076000,3076,
1268,1883100000,3100,
1268,1883112000,3112,
1268,3110321600,0321,
1268,3140043602,0043,
1268,3140044401,0044,
1268,3140068300,0068,
1268,1820949090,0949,
1268,1829409100,9409,
1268,3141091400,1091,
1268,3141091900,1091,
1268,11912,12,
1268,1497029,7029,
1268,1513851,3851,
1268,1552591,2591,
1268,1819200000,9200,
1268,2186884XXX,6884,
1268,1883256000,3256,
1268,1890276000,0276,
